Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VS-40L15CT-1-M3;Enlarge;15;2 x 20;0.33;700;600 at 100 °C;125;TO-262AA;Common cathode;No;image/diodes\94942.png;Datasheet\diodes\VS-40L15CT-1-M3\VS-40L15CT-1-M3.pdf;None
VS-40L15CT-M3;Enlarge;15;2 x 20;See datasheet;700;600 at 100 °C;125;TO-220AB 3L;Common cathode;No;image/diodes\94964.png;Datasheet\diodes\VS-40L15CT-M3\VS-40L15CT-M3.pdf;None
VS-40L15CTS-M3;Enlarge;15;2 x 20;0.33;700;600 at 100 °C;125;D2PAK (TO-263AB);Common cathode;No;image/diodes\96251.png;Datasheet\diodes\VS-40L15CTS-M3\VS-40L15CTS-M3.pdf;None
VS-40L15CW-N3;Enlarge;15;2 x 20;See datasheet;700;600 at 100 °C;125;TO-247AC 3L;Common cathode;No;image/diodes\94849.png;Datasheet\diodes\VS-40L15CW-N3\VS-40L15CW-N3.pdf;None
VS-40L40CW-N3;Enlarge;40;2 x 20;0.49;1240;80 at 100 °C;150;TO-247AC 3L;Common cathode;No;image/diodes\94943.png;Datasheet\diodes\VS-40L40CW-N3\VS-40L40CW-N3.pdf;Datasheet\diodes\VS-40L40CW-N3\VS-40L40CW-N3.zip
VS-40L45CW-N3;Enlarge;45;2 x 20;0.49;1240;80 at 100 °C;150;TO-247AC 3L;Common cathode;No;image/diodes\96252.png;Datasheet\diodes\VS-40L45CW-N3\VS-40L45CW-N3.pdf;None
VS-42CTQ030-1-M3;Enlarge;30;2 x 20;0.38;1100;183 at 125 °C;150;TO-262AA;Common cathode;No;image/diodes\94943.png;Datasheet\diodes\VS-42CTQ030-1-M3\VS-42CTQ030-1-M3.pdf;None
VS-42CTQ030-1HM3;Enlarge;30;2 x 20;0.38;1100;183 at 125 °C;150;TO-262AA;Common cathode;Yes;image/diodes\94944.png;Datasheet\diodes\VS-42CTQ030-1HM3\VS-42CTQ030-1HM3.pdf;None
VS-42CTQ030-M3;Enlarge;30;2 x 20;0.38;1100;183 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\96253.png;Datasheet\diodes\VS-42CTQ030-M3\VS-42CTQ030-M3.pdf;None
VS-42CTQ030S-M3;Enlarge;30;2 x 20;0.38;1100;183 at 125 °C;150;D2PAK (TO-263AB);Common cathode;No;image/diodes\94944.png;Datasheet\diodes\VS-42CTQ030S-M3\VS-42CTQ030S-M3.pdf;None
VS-42CTQ030SHM3;Enlarge;30;2 x 20;0.38;1100;183 at 125 °C;150;D2PAK (TO-263AB);Common cathode;Yes;image/diodes\93311.png;Datasheet\diodes\VS-42CTQ030SHM3\VS-42CTQ030SHM3.pdf;None
VS-43CTQ...-1-M3 Series;Enlarge;100;2 x 20;0.67;850;11 at 125 °C;175;TO-262AA;Common cathode;No;image/diodes\95860.png;Datasheet\diodes\VS-43CTQ...-1-M3 Series\VS-43CTQ...-1-M3 Series.pdf;None
VS-43CTQ...-1HM3 Series;Enlarge;100;2 x 20;0.67;850;11 at 125 °C;175;TO-262AA;Common cathode;Yes;image/diodes\93312.png;Datasheet\diodes\VS-43CTQ...-1HM3 Series\VS-43CTQ...-1HM3 Series.pdf;None
VS-43CTQ...S-M3;Enlarge;80;2 x 20;0.67;850;11 at 125 °C;175;D2PAK (TO-263AB);Common cathode;No;image/diodes\94728.png;Datasheet\diodes\VS-43CTQ...S-M3\VS-43CTQ...S-M3.pdf;None
VS-43CTQ...SHM3;Enlarge;80;2 x 20;0.67;850;11 at 125 °C;175;D2PAK (TO-263AB);Common cathode;Yes;image/diodes\93313.png;Datasheet\diodes\VS-43CTQ...SHM3\VS-43CTQ...SHM3.pdf;None
VS-43CTQ100-M3;Enlarge;100;2 x 20;0.67;850;11 at 125 °C;175;TO-220AB 3L;Common cathode;No;image/diodes\94729.png;Datasheet\diodes\VS-43CTQ100-M3\VS-43CTQ100-M3.pdf;None
VS-43CTQ100HN3;Enlarge;100;2 x 20;0.67;850;11 at 125 °C;175;TO-220AB;Common cathode;Yes;image/diodes\93314.png;Datasheet\diodes\VS-43CTQ100HN3\VS-43CTQ100HN3.pdf;None
VS-47CTQ020-1-M3;Enlarge;20;2 x 20;0.34;1000;310 at 125 °C;150;TO-262AA;Common cathode;No;image/diodes\94730.png;Datasheet\diodes\VS-47CTQ020-1-M3\VS-47CTQ020-1-M3.pdf;None
VS-47CTQ020-M3;Enlarge;20;2 x 20;0.34;1000;310 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\96460.png;Datasheet\diodes\VS-47CTQ020-M3\VS-47CTQ020-M3.pdf;None
VS-47CTQ020S-M3;Enlarge;20;2 x 20;0.34;1000;310 at 125 °C;150;D2PAK (TO-263AB);Common cathode;No;image/diodes\96461.png;Datasheet\diodes\VS-47CTQ020S-M3\VS-47CTQ020S-M3.pdf;None
VS-48CTQ060-1-M3;Enlarge;60;2 x 20;0.58;1000;89 at 125 °C;150;TO-262AA;Common cathode;No;image/diodes\96279.png;Datasheet\diodes\VS-48CTQ060-1-M3\VS-48CTQ060-1-M3.pdf;None
VS-48CTQ060-M3;Enlarge;60;2 x 20;0.58;1000;89 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\96279.png;Datasheet\diodes\VS-48CTQ060-M3\VS-48CTQ060-M3.pdf;None
VS-48CTQ060S-M3;Enlarge;60;2 x 20;0.58;1000;89 at 125 °C;150;D2PAK (TO-263AB);Common cathode;No;image/diodes\96279.png;Datasheet\diodes\VS-48CTQ060S-M3\VS-48CTQ060S-M3.pdf;None
VS-50WQ03FN-M3;Enlarge;30;5.5;See datasheet;320;58 at 125 °C;150;DPAK (TO-252AA);Single;No;image/diodes\96254.png;Datasheet\diodes\VS-50WQ03FN-M3\VS-50WQ03FN-M3.pdf;None
VS-50WQ03FNHM3;Enlarge;30;5.5;See datasheet;320;58 at 125 °C;150;DPAK (TO-252AA);Single;Yes;image/diodes\95839.png;Datasheet\diodes\VS-50WQ03FNHM3\VS-50WQ03FNHM3.pdf;None
VS-50WQ04FN-M3;Enlarge;40;5.5;See datasheet;340;40 at 125 °C;150;DPAK (TO-252AA);Single;No;image/diodes\96280.png;Datasheet\diodes\VS-50WQ04FN-M3\VS-50WQ04FN-M3.pdf;None
VS-50WQ04FNHM3;Enlarge;40;5.5;See datasheet;340;40 at 125 °C;150;DPAK (TO-252AA);Single;Yes;image/diodes\96280.png;Datasheet\diodes\VS-50WQ04FNHM3\VS-50WQ04FNHM3.pdf;None
VS-50WQ06FN-M3;Enlarge;60;5.5;See datasheet;320;35 at 125 °C;150;DPAK (TO-252AA);Single;No;image/diodes\96255.png;Datasheet\diodes\VS-50WQ06FN-M3\VS-50WQ06FN-M3.pdf;None
VS-50WQ06FNHM3;Enlarge;60;5.5;See datasheet;320;35 at 125 °C;150;DPAK (TO-252AA);Single;Yes;image/diodes\96482.png;Datasheet\diodes\VS-50WQ06FNHM3\VS-50WQ06FNHM3.pdf;None
VS-50WQ10FN-M3;Enlarge;100;5.5;See datasheet;330;4 at 125 °C;150;DPAK (TO-252AA);Single;No;image/diodes\96256.png;Datasheet\diodes\VS-50WQ10FN-M3\VS-50WQ10FN-M3.pdf;None
VS-50WQ10FNHM3;Enlarge;100;5.5;See datasheet;330;4 at 125 °C;150;DPAK (TO-252AA);Single;Yes;image/diodes\96462.png;Datasheet\diodes\VS-50WQ10FNHM3\VS-50WQ10FNHM3.pdf;None
VS-52CPQ030-N3;Enlarge;30;2 x 25;0.38;2180;450 at 125 °C;150;TO-247AC 3L;Common cathode;No;image/diodes\93315.png;Datasheet\diodes\VS-52CPQ030-N3\VS-52CPQ030-N3.pdf;None
VS-60CPQ150-N3;Enlarge;150;2 x 30;0.67;2300;25 at 125 °C;175;TO-247AC 3L;Common cathode;No;image/diodes\93316.png;Datasheet\diodes\VS-60CPQ150-N3\VS-60CPQ150-N3.pdf;None
VS-60CTQ035-M3;Enlarge;35;2 x 30;0.53;1500;250 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\94744.png;Datasheet\diodes\VS-60CTQ035-M3\VS-60CTQ035-M3.pdf;None
VS-60CTQ040-M3;Enlarge;40;2 x 30;0.53;1500;250 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\93317.png;Datasheet\diodes\VS-60CTQ040-M3\VS-60CTQ040-M3.pdf;None
VS-60CTQ045-M3;Enlarge;45;2 x 30;0.53;1500;250 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\94726.png;Datasheet\diodes\VS-60CTQ045-M3\VS-60CTQ045-M3.pdf;None
VS-60CTQ150-M3;Enlarge;150;2 x 30;0.72;710;20 at 125 °C;175;TO-220AB 3L;Common cathode;No;image/diodes\93318.png;Datasheet\diodes\VS-60CTQ150-M3\VS-60CTQ150-M3.pdf;None
VS-60CTQ150HN3;Enlarge;150;2 x 30;0.72;710;20 at 125 °C;175;TO-220AB;Common cathode;Yes;image/diodes\94727.png;Datasheet\diodes\VS-60CTQ150HN3\VS-60CTQ150HN3.pdf;None
VS-61CTQ035-M3;Enlarge;35;2 x 30;0.57;2600;40 at 125 °C;175;TO-220AB 3L;Common cathode;No;image/diodes\94957.png;Datasheet\diodes\VS-61CTQ035-M3\VS-61CTQ035-M3.pdf;None
VS-61CTQ040-M3;Enlarge;40;2 x 30;0.57;2600;40 at 125 °C;175;TO-220AB 3L;Common cathode;No;image/diodes\94957.png;Datasheet\diodes\VS-61CTQ040-M3\VS-61CTQ040-M3.pdf;None
VS-62CTQ030-M3;Enlarge;30;2 x 30;0.44;1500;350 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\94957.png;Datasheet\diodes\VS-62CTQ030-M3\VS-62CTQ030-M3.pdf;None
VS-63CPQ100-N3;Enlarge;100;2 x 30;0.64;2200;25 at 125 °C;175;TO-247AC 3L;Common cathode;No;image/diodes\96264.png;Datasheet\diodes\VS-63CPQ100-N3\VS-63CPQ100-N3.pdf;None
VS-63CTQ100-M3;Enlarge;100;2 x 30;0.69;1500;20 at 125 °C;175;TO-220AB 3L;Common cathode;No;image/diodes\94945.png;Datasheet\diodes\VS-63CTQ100-M3\VS-63CTQ100-M3.pdf;None
VS-65PQ015-N3;Enlarge;15;65;0.46;1500;870 at 100 °C;125;TO-247AC 3L;Single;No;image/diodes\96264.png;Datasheet\diodes\VS-65PQ015-N3\VS-65PQ015-N3.pdf;None
VS-6CWQ03FN-M3;Enlarge;30;2 x 3.5;See datasheet;535;50 at 125 °C;150;DPAK (TO-252AA);Common cathode;No;image/diodes\94945.png;Datasheet\diodes\VS-6CWQ03FN-M3\VS-6CWQ03FN-M3.pdf;None
VS-6CWQ04FN-M3;Enlarge;40;2 x 3.5;See datasheet;500;24 at 125 °C;150;DPAK (TO-252AA);Common cathode;No;image/diodes\96264.png;Datasheet\diodes\VS-6CWQ04FN-M3\VS-6CWQ04FN-M3.pdf;None
VS-6CWQ04FNHM3;Enlarge;40;2 x 3.5;See datasheet;500;24 at 125 °C;150;DPAK (TO-252AA);Common cathode;Yes;image/diodes\94945.png;Datasheet\diodes\VS-6CWQ04FNHM3\VS-6CWQ04FNHM3.pdf;None
VS-6CWQ06FN-M3;Enlarge;60;2 x 3.5;See datasheet;490;30 at 125 °C;150;DPAK (TO-252AA);Common cathode;No;image/diodes\96463.png;Datasheet\diodes\VS-6CWQ06FN-M3\VS-6CWQ06FN-M3.pdf;None
VS-6CWQ06FNHM3;Enlarge;60;2 x 3.5;See datasheet;490;30 at 125 °C;150;DPAK (TO-252AA);Common cathode;Yes;image/diodes\96464.png;Datasheet\diodes\VS-6CWQ06FNHM3\VS-6CWQ06FNHM3.pdf;None
VS-6CWQ10FN-M3;Enlarge;100;2 x 3.5;See datasheet;440;4.9 at 125 °C;150;DPAK (TO-252AA);Common cathode;No;image/diodes\96465.png;Datasheet\diodes\VS-6CWQ10FN-M3\VS-6CWQ10FN-M3.pdf;None
VS-6CWQ10FNHM3;Enlarge;100;2 x 3.5;See datasheet;440;4.9 at 125 °C;150;DPAK (TO-252AA);Common cathode;Yes;image/diodes\96265.png;Datasheet\diodes\VS-6CWQ10FNHM3\VS-6CWQ10FNHM3.pdf;None
VS-6TQ...HN3 Series;Enlarge;35;6;0.53;690;7 at 125 °C;175;TO-220AC;Single;Yes;image/diodes\96265.png;Datasheet\diodes\VS-6TQ...HN3 Series\VS-6TQ...HN3 Series.pdf;None
VS-6TQ...HN3 Series;Enlarge;40;6;0.53;690;7 at 125 °C;175;TO-220AC;Single;Yes;image/diodes\94946.png;Datasheet\diodes\VS-6TQ...HN3 Series\VS-6TQ...HN3 Series.pdf;None
VS-6TQ...HN3 Series;Enlarge;45;6;0.53;690;7 at 125 °C;175;TO-220AC;Single;Yes;image/diodes\94961.png;Datasheet\diodes\VS-6TQ...HN3 Series\VS-6TQ...HN3 Series.pdf;None
VS-6TQ035-M3;Enlarge;35;6;0.53;690;7 at 125 °C;175;TO-220AC 2L;Single;No;image/diodes\96265.png;Datasheet\diodes\VS-6TQ035-M3\VS-6TQ035-M3.pdf;None
VS-6TQ035S-M3;Enlarge;35;6;0.53;690;7 at 125 °C;175;D2PAK (TO-263AB);Single;No;image/diodes\94946.png;Datasheet\diodes\VS-6TQ035S-M3\VS-6TQ035S-M3.pdf;None
VS-6TQ040-M3;Enlarge;40;6;0.53;690;7 at 125 °C;175;TO-220AC 2L;Single;No;image/diodes\96266.png;Datasheet\diodes\VS-6TQ040-M3\VS-6TQ040-M3.pdf;None
VS-6TQ040S-M3;Enlarge;40;6;0.53;690;7 at 125 °C;175;D2PAK (TO-263AB);Single;No;image/diodes\96266.png;Datasheet\diodes\VS-6TQ040S-M3\VS-6TQ040S-M3.pdf;None
VS-6TQ045-M3;Enlarge;45;6;0.53;690;7 at 125 °C;175;TO-220AC 2L;Single;No;image/diodes\96403.png;Datasheet\diodes\VS-6TQ045-M3\VS-6TQ045-M3.pdf;None
VS-6TQ045S-M3;Enlarge;45;6;0.53;690;7 at 125 °C;175;D2PAK (TO-263AB);Single;No;image/diodes\96281.png;Datasheet\diodes\VS-6TQ045S-M3\VS-6TQ045S-M3.pdf;None
VS-72CPQ030-N3;Enlarge;30;2 x 35;0.43;2180;450 at 125 °C;150;TO-247AC 3L;Common cathode;No;image/diodes\96281.png;Datasheet\diodes\VS-72CPQ030-N3\VS-72CPQ030-N3.pdf;None
VS-80CPQ020-N3;Enlarge;20;2 x 40;0.36;2200;1100 at 125 °C;150;TO-247AC 3L;Common cathode;No;image/diodes\96267.png;Datasheet\diodes\VS-80CPQ020-N3\VS-80CPQ020-N3.pdf;Datasheet\diodes\VS-80CPQ020-N3\VS-80CPQ020-N3.zip
VS-80CPQ150-N3;Enlarge;150;2 x 40;0.71;1930;26 at 125 °C;175;TO-247AC 3L;Common cathode;No;image/diodes\96267.png;Datasheet\diodes\VS-80CPQ150-N3\VS-80CPQ150-N3.pdf;None
VS-8TQ060-M3;Enlarge;60;8;0.58;850;7 at 125 °C;175;TO-220AC 2L;Single;No;image/diodes\96404.png;Datasheet\diodes\VS-8TQ060-M3\VS-8TQ060-M3.pdf;None
VS-8TQ080-M3;Enlarge;80;8;0.58;850;7 at 125 °C;175;TO-220AC 2L;Single;No;image/diodes\96404.png;Datasheet\diodes\VS-8TQ080-M3\VS-8TQ080-M3.pdf;None
VS-8TQ080S-M3;Enlarge;80;8;0.58;850;7 at 125 °C;175;D2PAK (TO-263AB);Single;No;image/diodes\96404.png;Datasheet\diodes\VS-8TQ080S-M3\VS-8TQ080S-M3.pdf;None
VS-8TQ080SHM3, VS-8TQ100SHM3;Enlarge;;;;;;;;;;image/diodes\95859.png;Datasheet\diodes\VS-8TQ080SHM3, VS-8TQ100SHM3\VS-8TQ080SHM3, VS-8TQ100SHM3.pdf;None
VS-8TQ100-M3;Enlarge;100;8;0.58;850;7 at 125 °C;175;TO-220AC 2L;Single;No;image/diodes\95859.png;Datasheet\diodes\VS-8TQ100-M3\VS-8TQ100-M3.pdf;None
VS-8TQ100S-M3;Enlarge;100;8;0.58;850;7 at 125 °C;175;D2PAK (TO-263AB);Single;No;image/diodes\95859.png;Datasheet\diodes\VS-8TQ100S-M3\VS-8TQ100S-M3.pdf;None
VS-MBR1035-M3;Enlarge;35;10;0.57;1060;15 at 125 °C;150;TO-220AC 2L;Single;No;image/diodes\94960.png;Datasheet\diodes\VS-MBR1035-M3\VS-MBR1035-M3.pdf;None
VS-MBR1045-M3;Enlarge;45;10;0.57;1060;15 at 125 °C;150;TO-220AC 2L;Single;No;image/diodes\96405.png;Datasheet\diodes\VS-MBR1045-M3\VS-MBR1045-M3.pdf;None
VS-MBR15..CT-1-M3;Enlarge;45;2 x 7.5;0.57;690;15 at 125 °C;150;TO-262AA;Common cathode;No;image/diodes\96282.png;Datasheet\diodes\VS-MBR15..CT-1-M3\VS-MBR15..CT-1-M3.pdf;None
VS-MBR1535CT-M3;Enlarge;35;2 x 7.5;0.57;690;15 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\96283.png;Datasheet\diodes\VS-MBR1535CT-M3\VS-MBR1535CT-M3.pdf;Datasheet\diodes\VS-MBR1535CT-M3\VS-MBR1535CT-M3.zip
VS-MBR1545CT-M3;Enlarge;45;2 x 7.5;0.57;690;15 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\96283.png;Datasheet\diodes\VS-MBR1545CT-M3\VS-MBR1545CT-M3.pdf;None
VS-MBR1635-M3;Enlarge;35;16;0.57;1800;40 at 125 °C;150;TO-220AC 2L;Single;No;image/diodes\96282.png;Datasheet\diodes\VS-MBR1635-M3\VS-MBR1635-M3.pdf;None
VS-MBR1645-M3;Enlarge;45;16;0.57;1800;40 at 125 °C;150;TO-220AC 2L;Single;No;image/diodes\96282.png;Datasheet\diodes\VS-MBR1645-M3\VS-MBR1645-M3.pdf;None
VS-MBR20...CT-1-M3;Enlarge;80;2 x 10;0.70;850;6 at 125 °C;150;TO-262AA;Common cathode;No;image/diodes\96284.png;Datasheet\diodes\VS-MBR20...CT-1-M3\VS-MBR20...CT-1-M3.pdf;None
VS-MBR20...CT-1-M3;Enlarge;90;2 x 10;0.70;850;6 at 125 °C;150;TO-262AA;Common cathode;No;image/diodes\96284.png;Datasheet\diodes\VS-MBR20...CT-1-M3\VS-MBR20...CT-1-M3.pdf;None
VS-MBR20...CT-1-M3;Enlarge;100;2 x 10;0.70;850;6 at 125 °C;150;TO-262AA;Common cathode;No;image/diodes\96407.png;Datasheet\diodes\VS-MBR20...CT-1-M3\VS-MBR20...CT-1-M3.pdf;None
VS-MBR20...CT-1HM3;Enlarge;80;2 x 10;0.70;850;6 at 125 °C;150;TO-262AA;Common cathode;Yes;image/diodes\96483.png;Datasheet\diodes\VS-MBR20...CT-1HM3\VS-MBR20...CT-1HM3.pdf;None
VS-MBR20...CT-1HM3;Enlarge;90;2 x 10;0.70;850;6 at 125 °C;150;TO-262AA;Common cathode;Yes;image/diodes\96483.png;Datasheet\diodes\VS-MBR20...CT-1HM3\VS-MBR20...CT-1HM3.pdf;None
VS-MBR20...CT-1HM3;Enlarge;100;2 x 10;0.70;850;6 at 125 °C;150;TO-262AA;Common cathode;Yes;image/diodes\96257.png;Datasheet\diodes\VS-MBR20...CT-1HM3\VS-MBR20...CT-1HM3.pdf;None
VS-MBR20...CTHN3 Series;Enlarge;;;;;;;;;;image/diodes\96408.png;Datasheet\diodes\VS-MBR20...CTHN3 Series\VS-MBR20...CTHN3 Series.pdf;None
VS-MBR20..CT-1-M3;Enlarge;45;2 x 10;0.72;1060;15 at 125 °C;150;TO-262AA;Common cathode;No;image/diodes\94721.png;Datasheet\diodes\VS-MBR20..CT-1-M3\VS-MBR20..CT-1-M3.pdf;None
VS-MBR20100CT-M3;Enlarge;100;2 x 10;0.70;850;6 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\96258.png;Datasheet\diodes\VS-MBR20100CT-M3\VS-MBR20100CT-M3.pdf;None
VS-MBR2035CT-M3;Enlarge;35;2 x 10;0.57;1060;15 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\96466.png;Datasheet\diodes\VS-MBR2035CT-M3\VS-MBR2035CT-M3.pdf;None
VS-MBR2045CT-M3;Enlarge;45;2 x 10;0.57;1060;15 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\96467.png;Datasheet\diodes\VS-MBR2045CT-M3\VS-MBR2045CT-M3.pdf;None
VS-MBR2080CT-M3;Enlarge;80;2 x 10;0.70;850;6 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\96468.png;Datasheet\diodes\VS-MBR2080CT-M3\VS-MBR2080CT-M3.pdf;None
VS-MBR2090CT-M3;Enlarge;90;2 x 10;0.70;850;6 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\96469.png;Datasheet\diodes\VS-MBR2090CT-M3\VS-MBR2090CT-M3.pdf;None
VS-MBR2535CT-M3;Enlarge;35;2 x 15;See datasheet;1060;40 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\96268.png;Datasheet\diodes\VS-MBR2535CT-M3\VS-MBR2535CT-M3.pdf;None
VS-MBR2545CT-M3;Enlarge;45;2 x 15;See datasheet;1060;40 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\96268.png;Datasheet\diodes\VS-MBR2545CT-M3\VS-MBR2545CT-M3.pdf;None
VS-MBR30..CT-M3;Enlarge;45;2 x 15;See datasheet;1020;100 at 125 °C;150;TO-262AA;Common cathode;No;image/diodes\95883.png;Datasheet\diodes\VS-MBR30..CT-M3\VS-MBR30..CT-M3.pdf;None
VS-MBR30..WT-N3 Series;Enlarge;35;2 x 15;See datasheet;1020;100 at 125 °C;150;TO-247AC 3L;Common cathode;No;image/diodes\94301.png;Datasheet\diodes\VS-MBR30..WT-N3 Series\VS-MBR30..WT-N3 Series.pdf;None
VS-MBR30..WT-N3 Series;Enlarge;45;2 x 15;See datasheet;1020;100 at 125 °C;150;TO-247AC 3L;Common cathode;No;image/diodes\96393.png;Datasheet\diodes\VS-MBR30..WT-N3 Series\VS-MBR30..WT-N3 Series.pdf;None
VS-MBR3045CT-M3;Enlarge;45;2 x 15;See datasheet;1020;100 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\96115.png;Datasheet\diodes\VS-MBR3045CT-M3\VS-MBR3045CT-M3.pdf;None
VS-MBR4045CT-1-M3;Enlarge;45;2 x 20;0.58;900;95 at 125 °C;150;TO-262AA;Common cathode;No;image/diodes\96393.png;Datasheet\diodes\VS-MBR4045CT-1-M3\VS-MBR4045CT-1-M3.pdf;None
VS-MBR4045CT-1HM3;Enlarge;45;2 x 20;0.58;900;95 at 125 °C;150;TO-262AA;Common cathode;Yes;image/diodes\96115.png;Datasheet\diodes\VS-MBR4045CT-1HM3\VS-MBR4045CT-1HM3.pdf;None
VS-MBR4045CT-M3;Enlarge;45;2 x 20;0.58;900;95 at 125 °C;150;TO-220AB 3L;Common cathode;No;image/diodes\96403.png;Datasheet\diodes\VS-MBR4045CT-M3\VS-MBR4045CT-M3.pdf;None
VS-MBR4045WT-N3;Enlarge;45;2 x 20;0.56;1020;110 at 125 °C;150;TO-247AC 3L;Common cathode;No;image/diodes\96394.png;Datasheet\diodes\VS-MBR4045WT-N3\VS-MBR4045WT-N3.pdf;None
VS-MBR4060WT-N3;Enlarge;60;2 x 20;0.62;1020;100 at 125 °C;150;TO-247AC 3L;Common cathode;No;image/diodes\96394.png;Datasheet\diodes\VS-MBR4060WT-N3\VS-MBR4060WT-N3.pdf;None
VS-MBR40L15CW-N3;Enlarge;15;2 x 20;0.34;700;600 at 100 °C;125;TO-247AC 3L;Common cathode;No;image/diodes\96404.png;Datasheet\diodes\VS-MBR40L15CW-N3\VS-MBR40L15CW-N3.pdf;None
VS-MBR6045WT-N3;Enlarge;45;2 x 30;0.55;2900;150 at 125 °C;150;TO-247AC 3L;Common cathode;No;image/diodes\96404.png;Datasheet\diodes\VS-MBR6045WT-N3\VS-MBR6045WT-N3.pdf;None
VS-MBR735-M3;Enlarge;35;7.5;0.57;690;15 at 125 °C;150;TO-220AC 2L;Single;No;image/diodes\96404.png;Datasheet\diodes\VS-MBR735-M3\VS-MBR735-M3.pdf;None
VS-MBR745-M3;Enlarge;45;7.5;0.57;690;15 at 125 °C;150;TO-220AC 2L;Single;No;image/diodes\95859.png;Datasheet\diodes\VS-MBR745-M3\VS-MBR745-M3.pdf;None
VS-MBRA140-M3;Enlarge;40;1;0.49;120;26 at 125 °C;150;SMA (DO-214AC);Single;No;image/diodes\95859.png;Datasheet\diodes\VS-MBRA140-M3\VS-MBRA140-M3.pdf;None
VS-MBRA140TRPbF;Enlarge;40;1;0.49;120;26 at 125 °C;150;SMA (DO-214AC);Single;No;image/diodes\95859.png;Datasheet\diodes\VS-MBRA140TRPbF\VS-MBRA140TRPbF.pdf;None
VS-MBRB1035-M3;Enlarge;35;10;0.57;1060;15 at 125 °C;150;D2PAK (TO-263AB);Single;No;image/diodes\96405.png;Datasheet\diodes\VS-MBRB1035-M3\VS-MBRB1035-M3.pdf;None
VS-MBRB1035HM3;Enlarge;35;10;0.57;1060;15 at 125 °C;150;D2PAK (TO-263AB);Single;Yes;image/diodes\96406.png;Datasheet\diodes\VS-MBRB1035HM3\VS-MBRB1035HM3.pdf;None
VS-MBRB1045-M3;Enlarge;45;10;0.57;1060;15 at 125 °C;150;D2PAK (TO-263AB);Single;No;image/diodes\96407.png;Datasheet\diodes\VS-MBRB1045-M3\VS-MBRB1045-M3.pdf;None
VS-MBRB1045HM3;Enlarge;45;10;0.57;1060;15 at 125 °C;150;D2PAK (TO-263AB);Single;Yes;image/diodes\96395.png;Datasheet\diodes\VS-MBRB1045HM3\VS-MBRB1045HM3.pdf;None
VS-MBRB15..CT-M3;Enlarge;35;2 x 7.5;0.57;690;15 at 125 °C;150;D2PAK (TO-263AB);Common cathode;No;image/diodes\96408.png;Datasheet\diodes\VS-MBRB15..CT-M3\VS-MBRB15..CT-M3.pdf;None
VS-MBRB1635-M3;Enlarge;35;16;0.57;1800;40 at 125 °C;150;D2PAK (TO-263AB);Single;No;image/diodes\94721.png;Datasheet\diodes\VS-MBRB1635-M3\VS-MBRB1635-M3.pdf;None
VS-MBRB1645-M3;Enlarge;45;16;0.57;1800;40 at 125 °C;150;D2PAK (TO-263AB);Single;No;image/diodes\96396.png;Datasheet\diodes\VS-MBRB1645-M3\VS-MBRB1645-M3.pdf;None
VS-MBRB20...CT-M3;Enlarge;100;2 x 10;0.70;850;6 at 125 °C;150;D2PAK (TO-263AB);Common cathode;No;image/diodes\96396.png;Datasheet\diodes\VS-MBRB20...CT-M3\VS-MBRB20...CT-M3.pdf;None
VS-MBRB20...CT-M3;Enlarge;80;2 x 10;0.70;850;6 at 125 °C;150;D2PAK (TO-263AB);Common cathode;No;image/diodes\93323.png;Datasheet\diodes\VS-MBRB20...CT-M3\VS-MBRB20...CT-M3.pdf;None
VS-MBRB20...CT-M3;Enlarge;90;2 x 10;0.70;850;6 at 125 °C;150;D2PAK (TO-263AB);Common cathode;No;image/diodes\93323.png;Datasheet\diodes\VS-MBRB20...CT-M3\VS-MBRB20...CT-M3.pdf;None
VS-MBRB20...CTHM3;Enlarge;80;2 x 10;0.70;850;6 at 125 °C;150;D2PAK (TO-263AB);Common cathode;Yes;image/diodes\93323.png;Datasheet\diodes\VS-MBRB20...CTHM3\VS-MBRB20...CTHM3.pdf;None
